PumpID,Pump Name,Brand,Review,Rating,City,State,Latitude,Longitude
HR765,QuickFuel Hisar,HPCL,"Efficient, quick refueling",5,Hisar,Haryana,29.147,75.722
HR766,Hisar City Petrol,IndianOil,Could improve pump cleanliness,3,Hisar,Haryana,29.146,75.724
HR767,Panipat Fuel Stop,Reliance,"Decent service, slightly slow",3,Panipat,Haryana,29.39,76.9635
HR768,Panipat Petrol Hub,BPCL,"Friendly staff, good quality fuel",5,Panipat,Haryana,29.392,76.965
HR769,QuickFuel Panipat,HPCL,"Clean station, but crowded",4,Panipat,Haryana,29.391,76.964
HR770,IndianOil Panipat,IndianOil,Average experience,3,Panipat,Haryana,29.389,76.962
HR771,Reliance Express Panipat,Reliance,Long waiting line,2,Panipat,Haryana,29.393,76.966
HR772,Karnal Petrol Stop,BPCL,"Quick refuel, clean pumps",5,Karnal,Haryana,29.685,76.99
HR773,Karnal Fuel Hub,IndianOil,Crowded at peak hours,3,Karnal,Haryana,29.684,76.992
HR774,Reliance Karnal,Reliance,Staff very friendly,5,Karnal,Haryana,29.686,76.991
HR775,QuickFuel Karnal,HPCL,Pump needs maintenance,2,Karnal,Haryana,29.687,76.993
HR776,Karnal City Petrol,BPCL,"Average service, okay for quick stops",3,Karnal,Haryana,29.688,76.994
HR777,Sonipat Fuel Stop,IndianOil,"Staff helpful, fuel quality good",5,Sonipat,Haryana,29.025,77.016
HR778,Reliance Sonipat,Reliance,Slightly slow service,3,Sonipat,Haryana,29.024,77.017
HR779,QuickFuel Sonipat,BPCL,Clean and fast,5,Sonipat,Haryana,29.023,77.015
HR780,Sonipat City Petrol,HPCL,Pump crowded during rush hours,2,Sonipat,Haryana,29.026,77.018
HR781,Express Fuel Sonipat,IndianOil,Decent experience,3,Sonipat,Haryana,29.027,77.019
HR782,Yamunanagar Petrol Stop,BPCL,"Friendly staff, quick refuel",4,Yamunanagar,Haryana,30.129,77.267
HR783,Reliance Yamunanagar,Reliance,"Clean station, crowded",4,Yamunanagar,Haryana,30.13,77.268
HR784,QuickFuel Yamunanagar,HPCL,Pump needs better maintenance,2,Yamunanagar,Haryana,30.131,77.269
HR785,Yamunanagar City Petrol,IndianOil,"Good quality, staff okay",3,Yamunanagar,Haryana,30.128,77.266
HR786,Express Fuel Yamunanagar,BPCL,"Quick service, but slightly crowded",5,Yamunanagar,Haryana,30.132,77.27
HR787,Panchkula Fuel Stop,IndianOil,"Clean, efficient pumps",5,Panchkula,Haryana,30.6944,76.8533
HR788,Reliance Panchkula,Reliance,"Service good, but prices high",4,Panchkula,Haryana,30.695,76.854
HR789,QuickFuel Panchkula,BPCL,Average experience,3,Panchkula,Haryana,30.693,76.852
HR790,Panchkula City Petrol,HPCL,"Staff friendly, pumps clean",5,Panchkula,Haryana,30.696,76.855
HR791,Express Fuel Panchkula,IndianOil,Pump crowded at peak hours,2,Panchkula,Haryana,30.697,76.856
HR792,Sirsa Petrol Stop,BPCL,"Quick service, clean pumps",5,Sirsa,Haryana,29.534,75.027
HR793,Reliance Sirsa,Reliance,"Price high, service okay",3,Sirsa,Haryana,29.535,75.028
HR794,QuickFuel Sirsa,HPCL,"Staff unfriendly, pumps need cleaning",2,Sirsa,Haryana,29.536,75.029
HR795,Sirsa City Petrol,IndianOil,Good experience,4,Sirsa,Haryana,29.537,75.03
HR796,Express Fuel Sirsa,BPCL,"Average, slow during peak",3,Sirsa,Haryana,29.538,75.031
HR797,Express Fuel Jind,BPCL,"Clean station, staff friendly",5,Jind,Haryana,29.317,76.321
HR798,Reliance Jind,Reliance,Crowded but quick service,4,Jind,Haryana,29.318,76.322
HR799,QuickFuel Jind,HPCL,Pumps need maintenance,3,Jind,Haryana,29.319,76.323
HR800,Jind City Petrol,IndianOil,"Average service, okay for quick stop",3,Jind,Haryana,29.32,76.324
HR801,Shree Sai Jind,IndianOil,Excellent fuel quality,5,Jind,Haryana,29.321,76.325
HR802,Karnal Fuel Stop 2,BPCL,"Efficient, clean pumps",5,Karnal,Haryana,29.689,76.995
HR803,Reliance Karnal 2,Reliance,"Staff friendly, lines long",3,Karnal,Haryana,29.69,76.996
HR804,QuickFuel Karnal 2,HPCL,"Average, maintenance needed",2,Karnal,Haryana,29.691,76.997
HR805,Karnal City Petrol 2,IndianOil,Good for night refueling,4,Karnal,Haryana,29.692,76.998
HR806,Express Fuel Karnal 2,BPCL,Staff not very friendly,3,Karnal,Haryana,29.693,76.999
HR807,Fatehabad Fuel Stop,IndianOil,"Quick service, clean pumps",5,Fatehabad,Haryana,29.516,75.45
HR808,Reliance Fatehabad,Reliance,"Service okay, slightly crowded",4,Fatehabad,Haryana,29.517,75.451
HR809,QuickFuel Fatehabad,HPCL,Pump needs maintenance,3,Fatehabad,Haryana,29.518,75.452
HR810,Fatehabad City Petrol,BPCL,"Average, staff friendly",3,Fatehabad,Haryana,29.519,75.453
HR811,Express Fuel Fatehabad,IndianOil,"Clean pumps, good service",5,Fatehabad,Haryana,29.52,75.454
HR812,Rewari Fuel Stop,BPCL,"Staff helpful, fuel quality good",5,Rewari,Haryana,28.197,76.618
HR813,Reliance Rewari,Reliance,Slightly slow service,3,Rewari,Haryana,28.198,76.619
HR814,QuickFuel Rewari,HPCL,Crowded but clean,4,Rewari,Haryana,28.199,76.62
HR815,Rewari City Petrol,IndianOil,"Average, okay for quick stop",3,Rewari,Haryana,28.2,76.621
HR816,Express Fuel Rewari,BPCL,"Excellent staff, quick refuel",5,Rewari,Haryana,28.201,76.622
HR817,Bhiwani Petrol Stop,IndianOil,"Pumps clean, staff helpful",4,Bhiwani,Haryana,28.791,76.134
HR818,Reliance Bhiwani,Reliance,"Slightly crowded, service okay",3,Bhiwani,Haryana,28.792,76.135
HR819,QuickFuel Bhiwani,HPCL,Good for quick stops,5,Bhiwani,Haryana,28.793,76.136
HR820,Bhiwani City Petrol,BPCL,Average experience,3,Bhiwani,Haryana,28.794,76.137
HR821,Express Fuel Bhiwani,IndianOil,"Staff friendly, clean pumps",4,Bhiwani,Haryana,28.795,76.138
HR822,Palwal Fuel Stop,BPCL,"Quick refuel, good service",5,Palwal,Haryana,28.148,77.324
HR823,Reliance Palwal,Reliance,"Staff friendly, slightly crowded",4,Palwal,Haryana,28.149,77.325
HR824,QuickFuel Palwal,HPCL,Pump needs maintenance,2,Palwal,Haryana,28.15,77.326
HR825,Palwal City Petrol,IndianOil,Average experience,3,Palwal,Haryana,28.151,77.327
HR826,Express Fuel Palwal,BPCL,"Staff helpful, clean pumps",5,Palwal,Haryana,28.152,77.328
HR827,Narnaul Fuel Stop,IndianOil,"Clean station, quick refuel",5,Narnaul,Haryana,28.045,76.108
HR828,Reliance Narnaul,Reliance,"Crowded, staff friendly",4,Narnaul,Haryana,28.046,76.109
HR829,QuickFuel Narnaul,HPCL,Pump needs maintenance,3,Narnaul,Haryana,28.047,76.11
HR830,Narnaul City Petrol,BPCL,Average experience,3,Narnaul,Haryana,28.048,76.111
HR831,Express Fuel Narnaul,IndianOil,"Excellent staff, clean pumps",5,Narnaul,Haryana,28.049,76.112
HR832,Kurukshetra Fuel Stop,BPCL,"Good service, clean pumps",4,Kurukshetra,Haryana,29.969,76.878
HR833,Reliance Kurukshetra,Reliance,"Staff helpful, lines long",3,Kurukshetra,Haryana,29.97,76.879
HR834,QuickFuel Kurukshetra,HPCL,Pump needs maintenance,2,Kurukshetra,Haryana,29.971,76.88
HR835,Kurukshetra City Petrol,IndianOil,Average experience,3,Kurukshetra,Haryana,29.972,76.881
HR836,Express Fuel Kurukshetra,BPCL,"Quick service, friendly staff",5,Kurukshetra,Haryana,29.973,76.882
HR837,Express Fuel Sirsa 2,BPCL,"Clean pumps, staff friendly",5,Sirsa,Haryana,29.539,75.032
HR838,Reliance Sirsa 2,Reliance,"Price high, service okay",3,Sirsa,Haryana,29.54,75.033
HR839,QuickFuel Sirsa 2,HPCL,"Staff unfriendly, pumps need cleaning",2,Sirsa,Haryana,29.541,75.034
HR840,Sirsa City Petrol 2,IndianOil,Good experience,4,Sirsa,Haryana,29.542,75.035
HR841,Express Fuel Sirsa 3,BPCL,"Average, slow during peak",3,Sirsa,Haryana,29.543,75.036
HR842,Mahendragarh Fuel Stop,IndianOil,"Quick refuel, clean pumps",5,Mahendragarh,Haryana,28.286,76.122
HR843,Reliance Mahendragarh,Reliance,Crowded but staff friendly,4,Mahendragarh,Haryana,28.287,76.123
HR844,QuickFuel Mahendragarh,HPCL,Pumps need maintenance,3,Mahendragarh,Haryana,28.288,76.124
HR845,Mahendragarh City Petrol,BPCL,Average experience,3,Mahendragarh,Haryana,28.289,76.125
HR846,Express Fuel Mahendragarh,IndianOil,"Excellent staff, clean pumps",5,Mahendragarh,Haryana,28.29,76.126
HR847,Nuh Fuel Stop,BPCL,"Friendly staff, quick refuel",4,Nuh,Haryana,28.104,77.07
HR848,Reliance Nuh,Reliance,"Slightly crowded, service okay",3,Nuh,Haryana,28.105,77.071
HR849,QuickFuel Nuh,HPCL,Pumps need maintenance,2,Nuh,Haryana,28.106,77.072
HR850,Nuh City Petrol,IndianOil,Average experience,3,Nuh,Haryana,28.107,77.073
HR851,Express Fuel Nuh 2,BPCL,"Clean station, quick service",5,Nuh,Haryana,28.108,77.074
HR852,Palwal Fuel Stop 2,IndianOil,"Quick service, good pumps",5,Palwal,Haryana,28.153,77.329
HR853,Reliance Palwal 2,Reliance,"Staff friendly, slightly crowded",4,Palwal,Haryana,28.154,77.33
HR854,QuickFuel Palwal 2,HPCL,Pump needs maintenance,2,Palwal,Haryana,28.155,77.331
HR855,Palwal City Petrol 2,BPCL,Average experience,3,Palwal,Haryana,28.156,77.332
HR856,Express Fuel Palwal 3,IndianOil,"Excellent staff, clean pumps",5,Palwal,Haryana,28.157,77.333
HR857,Jhajjar Fuel Stop,BPCL,"Clean pumps, staff helpful",4,Jhajjar,Haryana,28.606,76.657
HR858,Reliance Jhajjar,Reliance,"Average experience, lines long",3,Jhajjar,Haryana,28.607,76.658
HR859,QuickFuel Jhajjar,HPCL,Pump needs maintenance,2,Jhajjar,Haryana,28.608,76.659
HR860,Jhajjar City Petrol,IndianOil,"Quick refuel, good service",5,Jhajjar,Haryana,28.609,76.66
HR861,Express Fuel Jhajjar 2,BPCL,"Staff friendly, clean pumps",4,Jhajjar,Haryana,28.61,76.661
HR862,Mewat Fuel Stop,IndianOil,"Clean station, quick refuel",5,Mewat,Haryana,28.111,77.11
HR863,Reliance Mewat,Reliance,"Crowded, but staff friendly",4,Mewat,Haryana,28.112,77.111
HR864,QuickFuel Mewat,HPCL,Pumps need maintenance,2,Mewat,Haryana,28.113,77.112
HR865,Mewat City Petrol,BPCL,Average experience,3,Mewat,Haryana,28.114,77.113
HR866,Express Fuel Mewat 2,IndianOil,"Excellent staff, clean pumps",5,Mewat,Haryana,28.115,77.114
HR867,Rewari Fuel Stop 2,BPCL,"Staff helpful, quick refuel",5,Rewari,Haryana,28.202,76.623
HR868,Reliance Rewari 2,Reliance,Slightly slow service,3,Rewari,Haryana,28.203,76.624
HR869,QuickFuel Rewari 2,HPCL,Crowded but clean,4,Rewari,Haryana,28.204,76.625
HR870,Rewari City Petrol 2,IndianOil,Average experience,3,Rewari,Haryana,28.205,76.626
HR871,Express Fuel Rewari 3,BPCL,"Excellent staff, fast refuel",5,Rewari,Haryana,28.206,76.627
HR872,Karnal Fuel Stop 3,BPCL,Clean and efficient pumps,5,Karnal,Haryana,29.695,76.9965
HR873,Reliance Karnal 3,Reliance,"Slightly crowded, service okay",4,Karnal,Haryana,29.696,76.997
HR874,QuickFuel Karnal 3,HPCL,Needs maintenance,3,Karnal,Haryana,29.697,76.998
HR875,Karnal City Petrol 3,IndianOil,Average experience,3,Karnal,Haryana,29.698,76.999
HR876,Express Fuel Karnal 3,BPCL,"Staff helpful, quick refuel",5,Karnal,Haryana,29.699,77
HR877,Sonipat Fuel Stop 2,IndianOil,"Staff friendly, fuel quality good",5,Sonipat,Haryana,29.028,77.02
HR878,Reliance Sonipat 2,Reliance,Slightly slow service,3,Sonipat,Haryana,29.029,77.021
HR879,QuickFuel Sonipat 2,BPCL,Clean and fast,5,Sonipat,Haryana,29.03,77.022
HR880,Sonipat City Petrol 2,HPCL,Pump crowded during rush hours,2,Sonipat,Haryana,29.031,77.023
HR881,Express Fuel Sonipat 3,IndianOil,Decent experience,3,Sonipat,Haryana,29.032,77.024
HR882,Yamunanagar Fuel Stop 2,BPCL,"Friendly staff, quick refuel",4,Yamunanagar,Haryana,30.133,77.271
HR883,Reliance Yamunanagar 2,Reliance,"Clean station, crowded",4,Yamunanagar,Haryana,30.134,77.272
HR884,QuickFuel Yamunanagar 2,HPCL,Pump needs better maintenance,2,Yamunanagar,Haryana,30.135,77.273
HR885,Yamunanagar City Petrol 2,IndianOil,"Good quality, staff okay",3,Yamunanagar,Haryana,30.136,77.274
HR886,Express Fuel Yamunanagar 3,BPCL,"Quick service, slightly crowded",5,Yamunanagar,Haryana,30.137,77.275
HR887,Panipat Fuel Stop 2,IndianOil,"Decent service, slightly slow",3,Panipat,Haryana,29.394,76.967
HR888,Panipat Petrol Hub 2,BPCL,"Friendly staff, good quality fuel",5,Panipat,Haryana,29.395,76.968
HR889,QuickFuel Panipat 2,HPCL,"Clean station, but crowded",4,Panipat,Haryana,29.396,76.969
HR890,IndianOil Panipat 2,IndianOil,Average experience,3,Panipat,Haryana,29.397,76.97
HR891,Reliance Express Panipat 2,Reliance,Long waiting line,2,Panipat,Haryana,29.398,76.971
HR892,Ambala Fuel Stop 2,BPCL,"Great service, but long queue",4,Ambala,Haryana,30.374,76.7805
HR893,Ambala Fuel Point 2,HPCL,"Average, pumps need maintenance",3,Ambala,Haryana,30.375,76.781
HR894,QuickFuel Ambala 2,IndianOil,"Staff friendly, clean station",5,Ambala,Haryana,30.376,76.782
HR895,Reliance Petrol Hub 2,Reliance,"Price slightly high, but good quality",4,Ambala,Haryana,30.377,76.783
HR896,Ambala City Petrol 2,BPCL,Pump often crowded,2,Ambala,Haryana,30.378,76.784
HR897,Gurugram FastFuel 2,BPCL,"Very fast service, but dusty",4,Gurugram,Haryana,28.466,77.036
HR898,Gurugram Fuel Stop 2,HPCL,"Clean station, friendly staff",5,Gurugram,Haryana,28.467,77.037
HR899,Reliance Gurugram 2,Reliance,"Good location, but fuel lines long",3,Gurugram,Haryana,28.468,77.038
HR900,HeroFuel Gurugram 2,IndianOil,"Excellent service, quick refuel",5,Gurugram,Haryana,28.469,77.039
HR901,Gurugram Express Pump 2,BPCL,Needs better maintenance,2,Gurugram,Haryana,28.47,77.04
HR902,Hisar Petrol Stop 2,IndianOil,Clean and well-maintained,5,Hisar,Haryana,29.151,75.725
HR903,Reliance Hisar 2,Reliance,"Prices high, but service good",4,Hisar,Haryana,29.152,75.726
HR904,Hisar Express Pump 2,BPCL,Staff not very friendly,2,Hisar,Haryana,29.153,75.727
HR905,QuickFuel Hisar 2,HPCL,"Efficient, quick refueling",5,Hisar,Haryana,29.154,75.728
HR906,Hisar City Petrol 2,IndianOil,Could improve pump cleanliness,3,Hisar,Haryana,29.155,75.729
HR907,Rohtak Petrol Point 2,HPCL,"Decent service, okay for quick stop",3,Rohtak,Haryana,28.901,76.611
HR908,Rohtak Fuel Hub 2,IndianOil,"Crowded, but fuel quality good",4,Rohtak,Haryana,28.902,76.612
HR909,Reliance Rohtak 2,Reliance,"Staff helpful, slightly slow",4,Rohtak,Haryana,28.903,76.613
HR910,Rohtak City Petrol 2,BPCL,"Pumps old, service average",2,Rohtak,Haryana,28.904,76.614
HR911,QuickFuel Rohtak 2,HPCL,Good for night refueling,5,Rohtak,Haryana,28.905,76.615
HR912,Panchkula Fuel Stop 2,IndianOil,"Clean, efficient pumps",5,Panchkula,Haryana,30.698,76.857
HR913,Reliance Panchkula 2,Reliance,"Service good, but prices high",4,Panchkula,Haryana,30.699,76.858
HR914,QuickFuel Panchkula 2,BPCL,Average experience,3,Panchkula,Haryana,30.7,76.859
HR915,Panchkula City Petrol 2,HPCL,"Staff friendly, pumps clean",5,Panchkula,Haryana,30.701,76.86
HR916,Express Fuel Panchkula 2,IndianOil,Pump crowded at peak hours,2,Panchkula,Haryana,30.702,76.861
HR917,Jind Fuel Stop 2,BPCL,"Clean station, staff friendly",5,Jind,Haryana,29.322,76.326
HR918,Reliance Jind 2,Reliance,Crowded but quick service,4,Jind,Haryana,29.323,76.327
HR919,QuickFuel Jind 2,HPCL,Pumps need maintenance,3,Jind,Haryana,29.324,76.328
HR920,Jind City Petrol 2,IndianOil,"Average service, okay for quick stop",3,Jind,Haryana,29.325,76.329
HR921,Shree Sai Jind 2,IndianOil,Excellent fuel quality,5,Jind,Haryana,29.326,76.33
HR922,Narnaul Fuel Stop 2,BPCL,"Clean station, quick refuel",5,Narnaul,Haryana,28.05,76.113
HR923,Reliance Narnaul 2,Reliance,"Crowded, staff friendly",4,Narnaul,Haryana,28.051,76.114
HR924,QuickFuel Narnaul 2,HPCL,Pump needs maintenance,3,Narnaul,Haryana,28.052,76.115
HR925,Narnaul City Petrol 2,IndianOil,Average experience,3,Narnaul,Haryana,28.053,76.116
HR926,Express Fuel Narnaul 2,BPCL,"Excellent staff, clean pumps",5,Narnaul,Haryana,28.054,76.117
HR927,Kurukshetra Fuel Stop 2,BPCL,"Good service, clean pumps",4,Kurukshetra,Haryana,29.974,76.884
HR928,Reliance Kurukshetra 2,Reliance,"Staff helpful, lines long",3,Kurukshetra,Haryana,29.975,76.885
HR929,QuickFuel Kurukshetra 2,HPCL,Pump needs maintenance,2,Kurukshetra,Haryana,29.976,76.886
HR930,Kurukshetra City Petrol 2,IndianOil,Average experience,3,Kurukshetra,Haryana,29.977,76.887
HR931,Express Fuel Kurukshetra 2,BPCL,"Quick service, friendly staff",5,Kurukshetra,Haryana,29.978,76.888
HR932,Fatehabad Fuel Stop 2,IndianOil,"Quick service, clean pumps",5,Fatehabad,Haryana,29.521,75.455
HR933,Reliance Fatehabad 2,Reliance,"Service okay, slightly crowded",4,Fatehabad,Haryana,29.522,75.456
HR934,QuickFuel Fatehabad 2,HPCL,Pump needs maintenance,3,Fatehabad,Haryana,29.523,75.457
HR935,Fatehabad City Petrol 2,BPCL,"Average, staff friendly",3,Fatehabad,Haryana,29.524,75.458
HR936,Express Fuel Fatehabad 2,IndianOil,"Clean pumps, good service",5,Fatehabad,Haryana,29.525,75.459
HP937,Ram Lal Anand & Sons,Indian Oil,"""Reliable service, good fuel quality.""",4.5,Bilaspur,Himachal Pradesh,31.365,76.779
HP938,Sukumar Service Station,Hindustan Petroleum,"""Efficient staff, clean premises.""",4.2,Bilaspur,Himachal Pradesh,31.365,76.779
HP939,Kapil Service Station,Indian Oil,"""Quick service, good fuel quality.""",4.3,Bilaspur,Himachal Pradesh,31.365,76.779
HP940,Vinay Service Station,Indian Oil,"""Friendly staff, well-maintained.""",4.4,Bilaspur,Himachal Pradesh,31.365,76.779
HP941,Sanjay Service Station,Indian Oil,"""Consistent fuel quality, prompt service.""",4.6,Bilaspur,Himachal Pradesh,31.365,76.779
HP942,Parvati Service Station,Indian Oil,"""Located conveniently, good fuel quality.""",4.3,Bhunter,Himachal Pradesh,32.016,77.188
HP943,Puri Brothers,Hindustan Petroleum,"""Offers additional services like PUC.""",4.2,Bhunter,Himachal Pradesh,32.016,77.188
HP944,Sood & Co.,Hindustan Petroleum,"""Known for quality fuel and good customer service.""",4.5,Akhada Bazzar,Himachal Pradesh,32.016,77.188
HP945,Dev Bhumi Filling Station,Indian Oil,"""Provides top-quality fuel, clean facilities.""",4.4,Katrain,Himachal Pradesh,32.016,77.188
HP946,Sood & Co.,Hindustan Petroleum,"""Offers additional services like PUC.""",4.2,Manali,Himachal Pradesh,32.016,77.188
HP947,Dev Shankar Filling Station,Hindustan Petroleum,"""Open 24 hours, reliable service.""",4.3,Karsog,Himachal Pradesh,31.365,77.779
HP948,Shivom HP Centre,Hindustan Petroleum,"""Friendly staff, clean premises.""",4.2,Karsog,Himachal Pradesh,31.365,77.779
HP949,Shree Naina Devi Ji Service Station,Hindustan Petroleum,"""Offers quality fuel, convenient location.""",4.5,Kalkhar,Himachal Pradesh,31.365,77.779
HP950,Paul Service Station,Hindustan Petroleum,"""24/7 service, good fuel quality.""",4.4,Sarkaghat,Himachal Pradesh,31.365,77.779
HP951,Rajni TSDS Oil & Lubricant,Hindustan Petroleum,"""Provides oil and lubricants, quick service.""",4.3,Joginder Nagar,Himachal Pradesh,31.365,77.779
HP952,Baglamukhi Service Station,Hindustan Petroleum,"""Open 24 hours, reliable service.""",4.2,Bagsaid,Himachal Pradesh,31.365,77.779
HP953,Gupta HP Fuel Centre,Hindustan Petroleum,"""Provides quality fuel, clean facilities.""",4.4,Chuhru Rabal,Himachal Pradesh,31.365,77.779
HP954,Sai Filling & Service Station,Hindustan Petroleum,"""Offers quality fuel, good service.""",4.3,Chail Chowk,Himachal Pradesh,31.365,77.779
HP955,Kamaksha Filling Station,Hindustan Petroleum,"""Reliable service, good fuel quality.""",4.2,Mahadev,Himachal Pradesh,31.365,77.779
HP956,Sai Petroleum,Hindustan Petroleum,"""Quick service, good fuel quality.""",4.3,Bagla,Himachal Pradesh,31.365,77.779
HP957,Lakshmi Traders,Hindustan Petroleum,"""Provides quality fuel, clean premises.""",4.4,Mandi,Himachal Pradesh,31.365,77.779
HP958,Kuldeep Chand & Sons,Hindustan Petroleum,"""Offers quality fuel, good service.""",4.2,Mandi,Himachal Pradesh,31.365,77.779
HP959,Kuldeep Chand & Sons,Hindustan Petroleum,"""Reliable service, good fuel quality.""",4.3,Joginder Nagar,Himachal Pradesh,31.365,77.779
HP960,Kuldeep Chand & Sons,Hindustan Petroleum,"""Provides quality fuel, clean facilities.""",4.4,Ner Chowk,Himachal Pradesh,31.365,77.779
HP961,Kuldeep Chand & Sons,Hindustan Petroleum,"""Quick service, good fuel quality.""",4.2,Sundernagar,Himachal Pradesh,31.365,77.779
HP962,Shaheed Naresh Filling Station,Hindustan Petroleum,"""Offers quality fuel, good service.""",4.3,Chakkar,Himachal Pradesh,31.365,77.779
HP963,Suneet Service Station,Hindustan Petroleum,"""Reliable service, good fuel quality.""",4.2,Dadour,Himachal Pradesh,31.365,77.779
HP964,Tilak Service Station,Hindustan Petroleum,"""Provides quality fuel, clean premises.""",4.4,Sanarli,Himachal Pradesh,31.365,77.779
HP965,Kasturi Lal Ved Mittal,Hindustan Petroleum,"""Quick service, good fuel quality.""",4.3,Dhanotu,Himachal Pradesh,31.365,77.779
HP966,K.S.K. Filling Station,Hindustan Petroleum,"""Offers quality fuel, good service.""",4.2,Jarol,Himachal Pradesh,31.365,77.779
,,,,,,,,
HP967,Sharma Oil & Fuel,Indian Oil,"""Clean station, helpful staff.""",4,Shimla,Himachal Pradesh,31.1048,77.1734
